UUID,DATUM_AEND,DATUM_ERST,ERSTELL_J,ERSTELL_M,REVISION_J,REVISION_M,GRUND_AEND,HERKUNFT,HERKUNFT_J,HERKUNFT_M,OBJEKTART,REVISION_Q,BAU_NAME_U,NAME,NUTZUNG,OBJECTID,UUID_2,DATUM_AE_1,DATUM_ER_1,HERKUNFT_2,HERKUNFT_1,OBJEKTART_,BFS_NUMMER,BEZIRKSNUM,KANTONSNUM,NAME_2,GEM_TEIL,GEM_FLAECH,SEE_FLAECH,ICC,SHN,EINWOHNERZ,landesgebe,landesge_1,landesge_2,landesge_3,landesge_4,landesge_5,landesge_6,landesge_7,landesge_8,neighbs,layer,path,slug,area
{30E22804-217C-4FCF-BC7F-76AFB771A8F3},2018/03/08,2014/06/27,2013,6,2016,6,verbessert,swisstopo,2016,6,Gebaeude,1412_Aufbau,,,,9112,4631EE61-8202-4217-A0F1-CC8AFEE13211,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,261,CH01120000,CH01000000,Zürich,0,9188.000000000000000,395.000000000000000,CH,CH01120261,402762,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"261, 9051,",zurichsee_communes,/home/mwshovel/dev/analyst/jan12/munis/zurichsee_communes.shp|layername=zurichsee_communes,sihl_zurich_himmelhebern,48077.058
{D50CEFAF-D0B1-4284-B42C-E9A53C7BF5B3},2014/12/09,2011/06/09,2010,4,2016,6,verbessert,swisstopo,2013,6,Gebaeude,2017_Aufbau,,,,16312,DA126FF2-9194-49CB-AB4C-3AC2D69DCDFA,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5889,CH22300000,CH22000000,La Tour-de-Peilz,0,328.000000000000000,2.000000000000000,CH,CH22305889,11652,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5889, 5890",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,anarchy-beach,25389.234
{5F088DA5-23D2-41F5-BB35-60420B00AAAD},2014/03/21,2011/04/01,2010,3,2016,6,verbessert,swisstopo,2013,6,Gebaeude,2016_Aufbau,,,,11269,EB6B314C-EC63-4D8A-9EE1-92A38652E18A,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5456,CH22220000,CH22000000,Cudrefin,0,1554.000000000000000,3.000000000000000,CH,CH22225456,1557,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5456, 495,",neuch_communes,/home/mwshovel/dev/analyst/jan12/munis/neuch_communes.shp|layername=neuch_communes,impromptu_cudrefin,12682.072
{B04C4037-15B9-4F3C-8D31-242B96998B12},2016/07/19,2008/03/19,2002,6,2015,6,verbessert,swisstopo,2015,6,Gebaeude,2015_Aufbau,,,,9337,2DBD8EC0-1A10-4309-A724-D495FE8A0120,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,3295,CH17250000,CH17000000,Quarten,1,7321.000000000000000,1145.000000000000000,CH,CH17253295,2873,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"3295, 3298",walensee_communes,/home/mwshovel/dev/analyst/jan12/munis/walensee_communes.shp|layername=walensee_communes,murg-bad,33451.745
{5F3DE279-EC69-4894-BFB4-A9E36579EC6A},2014/05/19,2011/06/06,2009,6,2015,6,verbessert,swisstopo,2012,6,Treibhaus,2016_Aufbau,,,,17155,528F2CAC-AF51-4AD4-B6AD-80992BFCC8E4,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5649,CH22270000,CH22000000,Tolochenaz,0,159.000000000000000,-29998.000000000000000,CH,CH22275649,1866,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5649, 5628",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,tolochenaz,53977.326
{04D08B78-FEE7-4020-A7E8-095D51C3DAC5},2016/02/05,2011/06/06,2009,6,2015,6,verbessert,swisstopo,2015,6,Gebaeude,2016_Aufbau,,,,9710,F8FB8691-B43E-4A70-8CD1-1BE2B3560A54,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5586,CH22250000,CH22000000,Lausanne,1,4147.000000000000000,9.000000000000000,CH,CH22255586,137810,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5586, 5611",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,vidy,22280.011
{36C4E03E-26AF-4102-BF15-63D0F725326D},2018/09/26,2013/09/19,2010,6,2016,6,verbessert,swisstopo,2016,6,Gebaeude,1412_Aufbau,,,,15882,2FA16F05-DCDC-43AC-8075-3306EAFB3F7F,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,3338,CH17260000,CH17000000,Schmerikon,0,598.000000000000000,184.000000000000000,CH,CH17263338,3738,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,3338,zurichsee_communes,/home/mwshovel/dev/analyst/jan12/munis/zurichsee_communes.shp|layername=zurichsee_communes,schmerikon-bahnhof-strand,74313.153
{3C8842A5-AC31-4E87-93C2-2F75A94C326A},2013/08/16,2013/08/16,2013,6,2013,6,verbessert,swisstopo,2013,6,Hochkamin,1412_Aufbau,,,,13543,0C7346F0-9DC9-4693-A560-BA4EEDC1BF20,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4044,CH19020000,CH19000000,Untersiggenthal,0,828.000000000000000,-29998.000000000000000,CH,CH19024044,7224,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4044, 4029",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes,aare-limmatspitz,45474.523
{BC56EF33-B0DA-48BA-95BA-6B89D66DFB33},2018/02/13,2014/06/27,2013,6,2016,6,verbessert,swisstopo,2016,6,Gebaeude,1412_Aufbau,,,,9112,4631EE61-8202-4217-A0F1-CC8AFEE13211,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,261,CH01120000,CH01000000,Zürich,0,9188.000000000000000,395.000000000000000,CH,CH01120261,402762,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"261, 9051,",zurichsee_communes,/home/mwshovel/dev/analyst/jan12/munis/zurichsee_communes.shp|layername=zurichsee_communes,limmat_zuerich_jansena,92530.927
{81AA20A8-47C0-46EB-A2C2-DF47EA945A13},2016/09/14,2016/09/14,2016,9,2019,6,verbessert,3D-GebCH_T2016,2015,6,Gebaeude,2018_Aufbau,,,,15173,6CA1D458-32FE-42DE-A796-2B11CECD6086,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5091,CH21040000,CH21000000,Ascona,0,1216.000000000000000,721.000000000000000,CH,CH21045091,5515,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5091, 5125",maggio_communes,/home/mwshovel/dev/analyst/jan12/munis/maggio_communes.shp|layername=maggio_communes,bagno-pubblico-ascona,36519.417
{A4A1DBF4-7B8E-4028-94CD-9D2423F48E13},2014/12/09,2011/06/09,2010,4,2016,6,verbessert,swisstopo,2013,6,Gebaeude,2017_Aufbau,,,,9803,4393F97F-2AD4-4BB0-B180-0CCD9E7D34A4,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5886,CH22300000,CH22000000,Montreux,0,3345.000000000000000,4.000000000000000,CH,CH22305886,26629,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5886, 5881",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,pierrier-sud,90692.622
{5B9CCEA0-1982-4D83-988E-484CCB0C04F2},2014/12/09,2011/06/10,2010,4,2016,6,verbessert,swisstopo,2013,6,Gebaeude,2017_Aufbau,,,,9803,4393F97F-2AD4-4BB0-B180-0CCD9E7D34A4,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5886,CH22300000,CH22000000,Montreux,0,3345.000000000000000,4.000000000000000,CH,CH22305886,26629,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5886, 5881",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,baye-de-montreux-d,100644.199
{1CE87EF9-6E7E-4A9F-8BD4-5C8D344270FB},2014/05/26,2011/06/06,2009,6,2015,6,verbessert,swisstopo,2012,6,Gebaeude,2016_Aufbau,,,,9710,F8FB8691-B43E-4A70-8CD1-1BE2B3560A54,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5586,CH22250000,CH22000000,Lausanne,1,4147.000000000000000,9.000000000000000,CH,CH22255586,137810,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5586, 5611",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,lacleman_vidy_santie,15883.628
{60255A69-18F5-47A2-8ACC-859D73BE6A75},2013/10/18,2013/10/18,2012,3,2019,6,verbessert,swisstopo,2012,3,Treibhaus,2018_Aufbau,,,,15173,6CA1D458-32FE-42DE-A796-2B11CECD6086,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5091,CH21040000,CH21000000,Ascona,0,1216.000000000000000,721.000000000000000,CH,CH21045091,5515,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5091, 5125",maggio_communes,/home/mwshovel/dev/analyst/jan12/munis/maggio_communes.shp|layername=maggio_communes,route-13,63788.742
{5F088DA5-23D2-41F5-BB35-60420B00AAAD},2014/03/21,2011/04/01,2010,3,2016,6,verbessert,swisstopo,2013,6,Gebaeude,2016_Aufbau,,,,11269,EB6B314C-EC63-4D8A-9EE1-92A38652E18A,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5456,CH22220000,CH22000000,Cudrefin,0,1554.000000000000000,3.000000000000000,CH,CH22225456,1557,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5456, 495,",neuch_communes,/home/mwshovel/dev/analyst/jan12/munis/neuch_communes.shp|layername=neuch_communes,cudrefin-alternate,15206.954
{14B4B91E-E34F-4351-99B6-2FB8B270C68B},2018/02/27,2014/06/27,2013,6,2016,6,verbessert,swisstopo,2016,6,Gebaeude,1412_Aufbau,,,,9112,4631EE61-8202-4217-A0F1-CC8AFEE13211,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,261,CH01120000,CH01000000,Zürich,0,9188.000000000000000,395.000000000000000,CH,CH01120261,402762,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"261, 9051,",zurichsee_communes,/home/mwshovel/dev/analyst/jan12/munis/zurichsee_communes.shp|layername=zurichsee_communes,sihl_leimbach_kruegerm,35436.128
{2BEDF81A-6960-47D2-A324-0BDDD08ED75E},2019/10/04,2011/05/04,2010,4,2018,6,verbessert,swisstopo,2018,6,Gebaeude,2017_Aufbau,,,,11117,944A2362-70A2-4FE2-96B9-786A16DD510F,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,768,CH02490000,CH02000000,Spiez,0,1672.000000000000000,2.000000000000000,CH,CH02490768,12713,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"768, 767,",thun_communes,/home/mwshovel/dev/analyst/jan12/munis/thun_communes.shp|layername=thun_communes,thunersee_spiez_meierd_1,9467.971
{5529B514-B2F6-42D0-8708-9AAC6CAE2251},2016/07/19,2009/02/19,2005,6,2018,6,verbessert,swisstopo,2015,6,Gebaeude,2018_Aufbau,,,,14976,E6DCBBD9-CE81-4166-9D40-0CA236600995,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,497,CH02430000,CH02000000,Lüscherz,0,542.000000000000000,-29998.000000000000000,CH,CH02430497,530,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"497, 499,",bielersee_communes,/home/mwshovel/dev/analyst/jan12/munis/bielersee_communes.shp|layername=bielersee_communes,luscherz-plage,41697.528
{FE6CE48A-0ABB-4F6F-8ABE-10C421EB40DD},2014/07/28,2014/07/22,2014,7,2013,6,verbessert,swisstopo,2013,6,Gebaeude,1412_Aufbau,,,,10493,0E97CAED-7E39-4B82-8C24-9635AB99237B,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,3340,CH17260000,CH17000000,Rapperswil-Jona,0,3137.000000000000000,912.000000000000000,CH,CH17263340,26962,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"3340, 153,",zurichsee_communes,/home/mwshovel/dev/analyst/jan12/munis/zurichsee_communes.shp|layername=zurichsee_communes,jona-river-rastplatz,5861.270
{9BF0FD75-D48E-4F9B-8EC4-3873F6C76343},2016/01/15,2016/01/15,2016,1,2016,1,verbessert,3D-GebCH_T2015,2015,6,Hochhaus,2016_Aufbau,,,,11258,CBB0995E-73FB-48AD-A9E4-14C75F740FCE,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,6621,N/A,CH25000000,Genève,0,1830.000000000000000,237.000000000000000,CH,CH25006621,198979,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"6621, 6643",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,baby-plage-geneva,61393.305
{53CC0922-722E-47ED-9DD5-0A7B2688CF93},2016/05/26,2016/05/26,2016,5,2017,6,verbessert,3D-GebCH_T2016,2014,6,Gebaeude,2018_Aufbau,,,,11778,145E77C7-A45A-4417-BD33-93DA7910969F,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5938,CH22240000,CH22000000,Yverdon-les-Bains,0,1354.000000000000000,-29998.000000000000000,CH,CH22245938,29977,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5938, 5520",neuch_communes,/home/mwshovel/dev/analyst/jan12/munis/neuch_communes.shp|layername=neuch_communes,la-thiele_le-mujon_confluence,94929.525
{D5332746-A942-4772-8BA6-44D8D286C62B},2014/03/03,2014/03/03,2013,6,2017,6,verbessert,swisstopo,2013,6,Kapelle,2017_Aufbau,,,,11644,661614D0-C0D0-4CBA-B5CE-534884604DBF,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5406,CH22210000,CH22000000,Lavey-Morcles,0,1420.000000000000000,-29998.000000000000000,CH,CH22215406,926,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5406, 6211",rhone_communes,/home/mwshovel/dev/analyst/jan12/munis/rhone_communes.shp|layername=rhone_communes,lavey-la-source,8338.508
{42A2B5FF-FA74-4ECE-A52A-D70DB47404A8},2016/07/19,2009/02/19,2004,6,2016,6,verbessert,swisstopo,2015,6,Gebaeude,2017_Aufbau,,,,16312,DA126FF2-9194-49CB-AB4C-3AC2D69DCDFA,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5889,CH22300000,CH22000000,La Tour-de-Peilz,0,328.000000000000000,2.000000000000000,CH,CH22305889,11652,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5889, 5890",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,maladaire,51229.478
{42A9B4C7-9AEA-4058-BDAF-823DDEAAD044},2014/10/27,2011/05/09,2010,4,2016,6,verbessert,swisstopo,2013,6,Gebaeude,2017_Aufbau,,,,16829,08136E72-33F8-4863-AE5A-18A3917F117F,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5890,CH22300000,CH22000000,Vevey,0,241.000000000000000,1.000000000000000,CH,CH22305890,19780,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5890, 5883",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,veveyse,78361.596
{85EA5288-02D9-4293-B062-FBE1978622A2},2016/10/28,2014/02/25,2011,6,2018,6,verbessert,swisstopo,2014,6,Sakraler Turm,2018_Aufbau,,,,10628,01D52220-0A6C-4964-8C08-008064EA1A89,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,371,CH02420000,CH02000000,Biel/Bienne,0,2121.000000000000000,2.000000000000000,CH,CH02420371,54456,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"371, 449,",bielersee_communes,/home/mwshovel/dev/analyst/jan12/munis/bielersee_communes.shp|layername=bielersee_communes,schusspark-strand,155844.697
{F74492E8-4632-41FE-8C10-24224DFBBCFC},2015/08/19,2015/08/19,2015,8,2015,8,verbessert,3D-GebCH_T2015,2014,6,Gebaeude,2015_Aufbau,,,,8976,64DE9F95-2913-4C78-9DA0-876BC8363F40,2019/12/04,2011/04/12,TLM,2019,Gemeindegebiet,1630,N/A,CH08000000,Glarus Nord,0,15161.000000000000000,461.000000000000000,CH,CH08001630,18057,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"1630, 1632",walensee_communes,/home/mwshovel/dev/analyst/jan12/munis/walensee_communes.shp|layername=walensee_communes,gasi-strand,556.289
{0A5E8C98-0A2A-472A-BDAC-35D8B0999098},2015/11/10,2013/08/05,2010,6,2014,6,verbessert,swisstopo,2010,6,Flugdach,1412_Aufbau,,,,12989,2ECE6714-C430-4EB5-B533-6E388655343D,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,243,CH01110000,CH01000000,Dietikon,0,934.000000000000000,-29998.000000000000000,CH,CH01110243,27076,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"243, 4040,",linth_limmat_communes,/home/mwshovel/dev/analyst/jan12/munis/linth_limmat_communes.shp|layername=linth_limmat_communes,limmat_dietikon_keiserp,81006.775
{45CA6554-8149-4594-AF57-B0207CC78C6B},2014/09/30,2011/04/07,2010,3,2016,6,verbessert,swisstopo,2013,6,Gebaeude,2016_Aufbau,,,,15071,B56A10B7-F86B-4ED2-AF4E-3595293AD784,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,361,CH02460000,CH02000000,Zollikofen,0,539.000000000000000,-29998.000000000000000,CH,CH02460361,10235,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"361, 362,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes,aare_bern_gerberm,63088.112
{AB975588-A889-47C0-B4D2-E9B1BD1A3FFA},2014/03/24,2011/01/19,2010,3,2016,6,verbessert,swisstopo,2013,6,Gebaeude,2016_Aufbau,,,,11269,EB6B314C-EC63-4D8A-9EE1-92A38652E18A,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5456,CH22220000,CH22000000,Cudrefin,0,1554.000000000000000,3.000000000000000,CH,CH22225456,1557,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5456, 495,",neuch_communes,/home/mwshovel/dev/analyst/jan12/munis/neuch_communes.shp|layername=neuch_communes,neuenburgersee_cudrefin_mattera,23086.617
{6F813094-2FB1-4FAE-B46D-D2D72F2514AF},2016/01/05,2016/01/05,2016,1,2016,1,verbessert,3D-GebCH_T2015,2015,6,Gebaeude,2016_Aufbau,,,,13441,618889D5-FA20-4713-8B7B-09839C8965B6,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,5721,CH22280000,CH22000000,Gland,0,832.000000000000000,-29998.000000000000000,CH,CH22285721,12997,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5721, 5725",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,lacleman_gland_lecoanets,1886.033
{B07DF457-5FAE-455D-8B7C-B6DD188E5912},2015/01/13,2011/01/31,2010,3,2016,6,verbessert,swisstopo,2013,6,Offenes Gebaeude,2016_Aufbau,,,,9395,C9307603-09CE-44B9-ADFB-DDD371298073,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,351,CH02460000,CH02000000,Bern,0,5162.000000000000000,-29998.000000000000000,CH,CH02460351,133115,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"351, 355,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes,aarezufluss_bern_scheurerk,71532.772
{C1C2D8ED-DA13-44DB-B6E9-283FB12CDC4A},2013/08/05,2013/08/05,2010,6,2014,6,verbessert,swisstopo,2010,6,Treibhaus,1412_Aufbau,,,,16497,8A1CF26B-0D61-4DF5-A193-D2FF7B43147C,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,249,CH01110000,CH01000000,Unterengstringen,0,334.000000000000000,-29998.000000000000000,CH,CH01110249,3758,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"249, 245",linth_limmat_communes,/home/mwshovel/dev/analyst/jan12/munis/linth_limmat_communes.shp|layername=linth_limmat_communes,limmat_unterengstringen_oggierbuhrer,69417.690
{8028A610-0E0C-4477-A0FD-685DABDF8BD5},2016/07/19,2009/02/19,2005,6,2018,6,verbessert,swisstopo,2015,6,Gebaeude,2018_Aufbau,,,,15336,8A9258FE-DFC7-4160-A39D-75122F39B711,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,733,CH02420000,CH02000000,Brügg,0,500.000000000000000,-29998.000000000000000,CH,CH02420733,4283,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"733, 748,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes,brugg-be-buren-bsg-standort,89925.209
{35210ABB-DAA9-4029-9963-9D4D789E355F},2015/12/09,2015/12/09,2015,12,2018,6,verbessert,3D-GebCH_T2015,2015,6,Gebaeude,2018_Aufbau,,,,12579,0B786D19-E32A-42F7-B099-6DE13E2838B4,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,6455,N/A,CH24000000,Le Landeron,0,1031.000000000000000,3.000000000000000,CH,CH24006455,4559,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"6455, 6453",bielersee_communes,/home/mwshovel/dev/analyst/jan12/munis/bielersee_communes.shp|layername=bielersee_communes,camp-des-peches,28229.503
{195A4FE0-3230-4EC7-9D3C-E0401B3AAF17},2016/09/30,2016/09/30,2016,9,2019,6,verbessert,3D-GebCH_T2016,2015,6,Gebaeude,2018_Aufbau,,,,9384,830EFFEB-9FFA-465C-A896-AE6FAA35728B,2019/12/04,2011/04/13,TLM,2019,Gemeindegebiet,5398,CH21040000,CH21000000,Gambarogno,0,6539.000000000000000,1360.000000000000000,CH,CH21045398,5154,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"5398, 9711",maggio_communes,/home/mwshovel/dev/analyst/jan12/munis/maggio_communes.shp|layername=maggio_communes,vira-spiaggia-left-of-river,35113.026
{6450FC97-CEB4-4F80-A47A-AE51D717C5EE},2013/09/02,2013/09/02,2010,6,2013,6,verbessert,swisstopo,2010,6,Hochkamin,1412_Aufbau,,,,9737,AA276C39-AD4F-4000-BDC1-152969AD1383,2019/12/04,2018/10/30,TLM,2019,Gemeindegebiet,293,CH01060000,CH01000000,Wädenswil,0,3564.000000000000000,-29998.000000000000000,CH,CH01060293,24536,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"293, 295,",zurichsee_communes,/home/mwshovel/dev/analyst/jan12/munis/zurichsee_communes.shp|layername=zurichsee_communes,zuerichsee_waedenswil_colomboc_1,21564.356
{BB3E08B8-E4A9-4040-86E5-4D62DF0B043A},2014/12/09,2011/06/14,2010,4,2016,6,verbessert,swisstopo,2013,6,Gebaeude,2017_Aufbau,,,,11542,BFE06189-30D9-49DD-B810-6D6BE7AD19E8,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,6154,CH23080000,CH23000000,Port-Valais,0,1507.000000000000000,72.000000000000000,CH,CH23086154,3937,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"6154, 5408",leman_communes,/home/mwshovel/dev/analyst/jan12/munis/leman_communes.shp|layername=leman_communes,grand-clos,15396.189
